type_id,ref_term,category,subcategory,confidence,resolution_method,geographic_region,manual_hints,coordinates,claude_analysis
465,Jewish,religious,religion,0.9,,,,,
465,Jordanian,geographic,country,0.9,,,,,
465,Kalmyk,ethnic_tribal,mongolic_people,0.88,claude_ethnographic_knowledge,Kalmykia/Russia,No obvious patterns,"(46.3, 44.3)",Ethnic/tribal group from Kalmykia/Russia
465,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,,,
465,Korean,geographic,country,0.9,,,,,
465,Laotian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Laotian' - may be archaic term, variant spelling, or highly specific local reference"
465,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,,,
465,Latvian,geographic,country,0.9,,,,,
465,Lebanese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Lebanese' - may be archaic term, variant spelling, or highly specific local reference"
465,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,,,
465,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,,,
465,Mongolian,geographic,country,0.9,,,,,
465,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,,,
465,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
465,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,,,
465,Pakistani,geographic,country,0.9,,,,,
465,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
465,Panamanian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Panamanian' - may be archaic term, variant spelling, or highly specific local reference"
465,Polish,linguistic,language,0.9,,,,,
465,Portuguese,linguistic,language,0.9,,,,,
465,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
465,Russian,geographic,country,0.9,,,,,
465,Slovakian,geographic,country,0.9,,,,,
465,Spanish,linguistic,language,0.9,,,,,
465,Sri Lankan,geographic,country,0.95,claude_geographic_knowledge,Sri Lanka,Likely demonym/nationality,"(7.9, 80.8)",Country demonym for Sri Lanka
465,Sudanese,geographic,country,0.9,,,,,
465,Syrian,geographic,country,0.9,,,,,
465,Syrjanian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Komi Republic/Russia,Likely demonym/nationality,"(64.0, 54.0)",Language/linguistic group from Komi Republic/Russia
465,Tatar,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tatarstan/Russia & Central Asia,No obvious patterns,"(55.8, 49.1)",Ethnic/tribal group from Tatarstan/Russia & Central Asia
465,Turkish,linguistic,language,0.9,,,,,
465,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
465,Wepsian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Karelia/Russia-Finland,Likely demonym/nationality,"(61.8, 34.3)",Language/linguistic group from Karelia/Russia-Finland
465,West Indies,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'West Indies' - may be archaic term, variant spelling, or highly specific local reference"
465,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,,,
467,Algerian,geographic,country,0.9,,,,,
467,Armenian,geographic,country,0.9,,,,,
467,Chinese,linguistic,language,0.9,,,,,
467,Egyptian,geographic,country,0.9,,,,,
467,Gypsy,ethnic_tribal,group,0.7,,,,,
467,Indian,geographic,country,0.9,,,,,
467,Iranian,geographic,country,0.9,,,,,
467,Pakistani,geographic,country,0.9,,,,,
467,Portuguese,linguistic,language,0.9,,,,,
467,Spanish,linguistic,language,0.9,,,,,
470,Austrian,geographic,country,0.9,,,,,
470,Bolivian,geographic,country,0.9,,,,,
470,Brazilian,geographic,country,0.9,,,,,
470,Bulgarian,geographic,country,0.9,,,,,
470,Byelorussian,geographic,country,0.9,,,,,
470,Chinese,linguistic,language,0.9,,,,,
470,Croatian,geographic,country,0.9,,,,,
470,Czech,geographic,country,0.9,,,,,
470,Danish,linguistic,language,0.9,,,,,
470,Dutch,linguistic,language,0.9,,,,,
470,Egyptian,geographic,country,0.9,,,,,
470,English,linguistic,language,0.9,,,,,
470,Estonian,geographic,country,0.9,,,,,
470,Finnish,linguistic,language,0.9,,,,,
470,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
470,French,linguistic,language,0.9,,,,,
470,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
470,German,linguistic,language,0.9,,,,,
470,Gypsy,ethnic_tribal,group,0.7,,,,,
470,Icelandic,geographic,country,0.9,,,,,
470,Iranian,geographic,country,0.9,,,,,
470,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
470,Italian,linguistic,language,0.9,,,,,
470,Japanese,geographic,country,0.9,,,,,
470,Jewish,religious,religion,0.9,,,,,
470,Korean,geographic,country,0.9,,,,,
470,Ladinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Ladinian' - may be archaic term, variant spelling, or highly specific local reference"
470,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,,,
470,Latvian,geographic,country,0.9,,,,,
470,Lithuanian,geographic,country,0.9,,,,,
470,Macedonian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Macedonian' - may be archaic term, variant spelling, or highly specific local reference"
470,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,,,
470,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
470,Nicaraguan,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Nicaraguan' - may be archaic term, variant spelling, or highly specific local reference"
470,Norwegian,linguistic,language,0.9,,,,,
470,Polish,linguistic,language,0.9,,,,,
470,Portuguese,linguistic,language,0.9,,,,,
470,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
470,Russian,geographic,country,0.9,,,,,
470,Sardinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Sardinian' - may be archaic term, variant spelling, or highly specific local reference"
470,Serbian,geographic,country,0.9,,,,,
470,Slovakian,geographic,country,0.9,,,,,
470,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
470,Sorbian,linguistic,slavic_minority,0.9,claude_linguistic_knowledge,Lusatia/Germany-Poland,Likely demonym/nationality,"(51.5, 14.3)",Language/linguistic group from Lusatia/Germany-Poland
470,Spanish,linguistic,language,0.9,,,,,
470,Swedish,linguistic,language,0.9,,,,,
470,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,,,
470,Turkish,linguistic,language,0.9,,,,,
470,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
470,Venezuelan,geographic,country,0.9,,,,,
470,Votyak,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Udmurt Republic/Russia,No obvious patterns,"(57.0, 53.0)",Language/linguistic group from Udmurt Republic/Russia
470,Welsh,linguistic,language,0.8,language_geographic,Wales,,,
470A,Austrian,geographic,country,0.9,,,,,
470A,Basque,ethnic_tribal,group,0.7,,,,,
470A,Brazilian,geographic,country,0.9,,,,,
470A,Chilean,geographic,country,0.9,,,,,
470A,Danish,linguistic,language,0.9,,,,,
470A,Dominican,geographic,country,0.95,claude_geographic_knowledge,Dominican Republic,Likely demonym/nationality,"(18.7, -70.2)",Country demonym for Dominican Republic
470A,Dutch,linguistic,language,0.9,,,,,
470A,Estonian,geographic,country,0.9,,,,,
470A,Finnish,linguistic,language,0.9,,,,,
470A,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
470A,French,linguistic,language,0.9,,,,,
470A,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
470A,German,linguistic,language,0.9,,,,,
470A,Gypsy,ethnic_tribal,group,0.7,,,,,
470A,Hungarian,linguistic,language,0.9,,,,,
470A,Icelandic,geographic,country,0.9,,,,,
470A,Italian,linguistic,language,0.9,,,,,
470A,Latvian,geographic,country,0.9,,,,,
470A,Lithuanian,geographic,country,0.9,,,,,
470A,Macedonian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Macedonian' - may be archaic term, variant spelling, or highly specific local reference"
470A,Peruvian,geographic,country,0.9,,,,,
470A,Polish,linguistic,language,0.9,,,,,
470A,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
470A,Scottish,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Scottish' - may be archaic term, variant spelling, or highly specific local reference"
470A,Spanish,linguistic,language,0.9,,,,,
470A,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,,,
470B,Armenian,geographic,country,0.9,,,,,
470B,Eskimo,ethnic_tribal,group,0.7,,,,,
470B,Estonian,geographic,country,0.9,,,,,
470B,Finnish,linguistic,language,0.9,,,,,
470B,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
470B,French,linguistic,language,0.9,,,,,
470B,Georgian,geographic,country,0.9,,,,,
470B,Gypsy,ethnic_tribal,group,0.7,,,,,
470B,Hungarian,linguistic,language,0.9,,,,,
470B,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
470B,Italian,linguistic,language,0.9,,,,,
470B,Japanese,geographic,country,0.9,,,,,
470B,Jewish,religious,religion,0.9,,,,,
470B,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,,,
470B,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
470B,North American Indian,geographic,country,0.9,,,,,
470B,Polish,linguistic,language,0.9,,,,,
470B,Portuguese,linguistic,language,0.9,,,,,
470B,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
470B,Sardinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Sardinian' - may be archaic term, variant spelling, or highly specific local reference"
470B,Swedish,linguistic,language,0.9,,,,,
470B,Thai,linguistic,language,0.9,,,,,
471,Adygea,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Adygea' - may be archaic term, variant spelling, or highly specific local reference"
471,Argentine,geographic,country,0.95,demonym_lookup,Argentina,,,
471,Bolivian,geographic,country,0.9,,,,,
471,Bulgarian,geographic,country,0.9,,,,,
471,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
471,Cheremis/Mari,unknown,unclassified,0.1,claude_analysis_inconclusive,,Similar to Cheremis (Russia/Mari El); Similar to Mari (Russia/Mari El),,"Could not definitively categorize 'Cheremis/Mari' - may be archaic term, variant spelling, or highly specific local reference"
471,Chilean,geographic,country,0.9,,,,,
471,Chinese,linguistic,language,0.9,,,,,
471,Costa Rican,geographic,country,0.95,demonym_lookup,Costa Rica,,,
471,Egyptian,geographic,country,0.9,,,,,
471,Filipino,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Filipino' - may be archaic term, variant spelling, or highly specific local reference"
471,Finnish,linguistic,language,0.9,,,,,
471,French,linguistic,language,0.9,,,,,
471,Greek,linguistic,language,0.9,,,,,
471,Gypsy,ethnic_tribal,group,0.7,,,,,
471,Icelandic,geographic,country,0.9,,,,,
471,Indian,geographic,country,0.9,,,,,
471,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
471,Italian,linguistic,language,0.9,,,,,
471,Japanese,geographic,country,0.9,,,,,
471,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,,,
471,Latvian,geographic,country,0.9,,,,,
471,Lithuanian,geographic,country,0.9,,,,,
471,Maltese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Maltese' - may be archaic term, variant spelling, or highly specific local reference"
471,Mexican,geographic,country,0.95,demonym_lookup,Mexico,,,
471,Norwegian,linguistic,language,0.9,,,,,
471,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
471,Peruvian,geographic,country,0.9,,,,,
471,Polish,linguistic,language,0.9,,,,,
471,Russian,geographic,country,0.9,,,,,
471,Siberian,geographic,region,0.8,,,,,
471,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
471,South American,geographic,region,0.8,,,,,
471,Spanish,linguistic,language,0.9,,,,,
471,Swedish,linguistic,language,0.9,,,,,
471,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
471,West Indies,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'West Indies' - may be archaic term, variant spelling, or highly specific local reference"
471A,Albanian,geographic,country,0.9,,,,,
471A,Armenian,geographic,country,0.9,,,,,
471A,Basque,ethnic_tribal,group,0.7,,,,,
471A,Byelorussian,geographic,country,0.9,,,,,
471A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
471A,Chinese,linguistic,language,0.9,,,,,
471A,Czech,geographic,country,0.9,,,,,
471A,Danish,linguistic,language,0.9,,,,,
471A,Dutch,linguistic,language,0.9,,,,,
471A,English,linguistic,language,0.9,,,,,
471A,Estonian,geographic,country,0.9,,,,,
471A,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
471A,French,linguistic,language,0.9,,,,,
471A,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
471A,German,linguistic,language,0.9,,,,,
471A,Greek,linguistic,language,0.9,,,,,
471A,Gypsy,ethnic_tribal,group,0.7,,,,,
471A,Hungarian,linguistic,language,0.9,,,,,
471A,Icelandic,geographic,country,0.9,,,,,
471A,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
471A,Ladinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Ladinian' - may be archaic term, variant spelling, or highly specific local reference"
471A,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,,,
471A,Latvian,geographic,country,0.9,,,,,
471A,Lithuanian,geographic,country,0.9,,,,,
471A,Mexican,geographic,country,0.95,demonym_lookup,Mexico,,,
471A,Norwegian,linguistic,language,0.9,,,,,
471A,Polish,linguistic,language,0.9,,,,,
471A,Portuguese,linguistic,language,0.9,,,,,
471A,Russian,geographic,country,0.9,,,,,
471A,Slovakian,geographic,country,0.9,,,,,
471A,Spanish,linguistic,language,0.9,,,,,
471A,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,,,
471A,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
471A,Welsh,linguistic,language,0.8,language_geographic,Wales,,,
475,Byelorussian,geographic,country,0.9,,,,,
475,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
475,Croatian,geographic,country,0.9,,,,,
475,Czech,geographic,country,0.9,,,,,
475,Danish,linguistic,language,0.9,,,,,
475,Estonian,geographic,country,0.9,,,,,
475,Finnish,linguistic,language,0.9,,,,,
475,French,linguistic,language,0.9,,,,,
475,German,linguistic,language,0.9,,,,,
475,Gypsy,ethnic_tribal,group,0.7,,,,,
475,Hungarian,linguistic,language,0.9,,,,,
475,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
475,Ladinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Ladinian' - may be archaic term, variant spelling, or highly specific local reference"
475,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,,,
475,Latvian,geographic,country,0.9,,,,,
475,Lithuanian,geographic,country,0.9,,,,,
475,Norwegian,linguistic,language,0.9,,,,,
475,Polish,linguistic,language,0.9,,,,,
475,Russian,geographic,country,0.9,,,,,
475,Serbian,geographic,country,0.9,,,,,
475,Slovakian,geographic,country,0.9,,,,,
475,Swedish,linguistic,language,0.9,,,,,
475,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,,,
475,Turkish,linguistic,language,0.9,,,,,
475,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
475,Walloon,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Walloon' - may be archaic term, variant spelling, or highly specific local reference"
476,Austrian,geographic,country,0.9,,,,,
476,Croatian,geographic,country,0.9,,,,,
476,Danish,linguistic,language,0.9,,,,,
476,English,linguistic,language,0.9,,,,,
476,Finnish,linguistic,language,0.9,,,,,
476,French,linguistic,language,0.9,,,,,
476,German,linguistic,language,0.9,,,,,
476,Indian,geographic,country,0.9,,,,,
476,Lithuanian,geographic,country,0.9,,,,,
476,Mexican,geographic,country,0.95,demonym_lookup,Mexico,,,
476,Portuguese,linguistic,language,0.9,,,,,
476,Swedish,linguistic,language,0.9,,,,,
476,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,,,
476*,Algerian,geographic,country,0.9,,,,,
476*,Bulgarian,geographic,country,0.9,,,,,
476*,Czech,geographic,country,0.9,,,,,
476*,Egyptian,geographic,country,0.9,,,,,
476*,Hungarian,linguistic,language,0.9,,,,,
476*,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
476*,Jewish,religious,religion,0.9,,,,,
476*,Libyan,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Libyan' - may be archaic term, variant spelling, or highly specific local reference"
476*,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
476*,Persian Gulf,linguistic,language,0.9,,,,,
476*,Polish,linguistic,language,0.9,,,,,
476*,Slovakian,geographic,country,0.9,,,,,
476*,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
476*,Sudanese,geographic,country,0.9,,,,,
476*,Turkish,linguistic,language,0.9,,,,,
476**,Austrian,geographic,country,0.9,,,,,
476**,Danish,linguistic,language,0.9,,,,,
476**,Dutch,linguistic,language,0.9,,,,,
476**,English,linguistic,language,0.9,,,,,
476**,French,linguistic,language,0.9,,,,,
476**,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
476**,German,linguistic,language,0.9,,,,,
476**,Ladinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Ladinian' - may be archaic term, variant spelling, or highly specific local reference"
476**,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,,,
476**,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
476**,Swedish,linguistic,language,0.9,,,,,
47A,Argentine,geographic,country,0.95,demonym_lookup,Argentina,,,
47A,Basque,ethnic_tribal,group,0.7,,,,,
47A,Brazilian,geographic,country,0.9,,,,,
47A,Byelorussian,geographic,country,0.9,,,,,
47A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
47A,Chilean,geographic,country,0.9,,,,,
47A,Chinese,linguistic,language,0.9,,,,,
47A,Dutch,linguistic,language,0.9,,,,,
47A,East African,geographic,region,0.8,,,,,
47A,Estonian,geographic,country,0.9,,,,,
47A,Finnish,linguistic,language,0.9,,,,,
47A,French,linguistic,language,0.9,,,,,
47A,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
47A,German,linguistic,language,0.9,,,,,
47A,Greek,linguistic,language,0.9,,,,,
47A,Hungarian,linguistic,language,0.9,,,,,
47A,Indian,geographic,country,0.9,,,,,
47A,Iranian,geographic,country,0.9,,,,,
47A,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
47A,Italian,linguistic,language,0.9,,,,,
47A,Japanese,geographic,country,0.9,,,,,
47A,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,,,
47A,Korean,geographic,country,0.9,,,,,
47A,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,,,
47A,Latvian,geographic,country,0.9,,,,,
47A,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,,,
47A,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
47A,Namibian,geographic,country,0.95,demonym_lookup,Namibia,,,
47A,North American Indian,geographic,country,0.9,,,,,
47A,Norwegian,linguistic,language,0.9,,,,,
47A,Polish,linguistic,language,0.9,,,,,
47A,Portuguese,linguistic,language,0.9,,,,,
47A,Russian,geographic,country,0.9,,,,,
47A,Slovakian,geographic,country,0.9,,,,,
47A,South African,geographic,region,0.8,,,,,
47A,South American,geographic,region,0.8,,,,,
47A,Spanish,linguistic,language,0.9,,,,,
47A,Sri Lankan,geographic,country,0.95,claude_geographic_knowledge,Sri Lanka,Likely demonym/nationality,"(7.9, 80.8)",Country demonym for Sri Lanka
47A,Sudanese,geographic,country,0.9,,,,,
47A,Swedish,linguistic,language,0.9,,,,,
47A,Syrian,geographic,country,0.9,,,,,
47A,Tibetan,geographic,country,0.9,,,,,
47A,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
47A,West Indies,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'West Indies' - may be archaic term, variant spelling, or highly specific local reference"
47B,Albanian,geographic,country,0.9,,,,,
47B,Algerian,geographic,country,0.9,,,,,
47B,Argentine,geographic,country,0.95,demonym_lookup,Argentina,,,
47B,Armenian,geographic,country,0.9,,,,,
47B,Basque,ethnic_tribal,group,0.7,,,,,
47B,Bosnian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Bosnian' - may be archaic term, variant spelling, or highly specific local reference"
47B,Byelorussian,geographic,country,0.9,,,,,
47B,Chilean,geographic,country,0.9,,,,,
47B,Chinese,linguistic,language,0.9,,,,,
47B,Croatian,geographic,country,0.9,,,,,
47B,Czech,geographic,country,0.9,,,,,
47B,Dagestan,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Dagestan' - may be archaic term, variant spelling, or highly specific local reference"
47B,Danish,linguistic,language,0.9,,,,,
47B,Dutch,linguistic,language,0.9,,,,,
47B,Egyptian,geographic,country,0.9,,,,,
47B,Estonian,geographic,country,0.9,,,,,
47B,Ethiopian,geographic,country,0.9,,,,,
47B,Finnish,linguistic,language,0.9,,,,,
47B,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
47B,French,linguistic,language,0.9,,,,,
47B,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
47B,Georgian,geographic,country,0.9,,,,,
47B,German,linguistic,language,0.9,,,,,
47B,Greek,linguistic,language,0.9,,,,,
47B,Gypsy,ethnic_tribal,group,0.7,,,,,
47B,Hungarian,linguistic,language,0.9,,,,,
47B,Iranian,geographic,country,0.9,,,,,
47B,Iraqi,geographic,country,0.9,,,,,
47B,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
47B,Italian,linguistic,language,0.9,,,,,
47B,Japanese,geographic,country,0.9,,,,,
47B,Jewish,religious,religion,0.9,,,,,
47B,Jordanian,geographic,country,0.9,,,,,
47B,Kara-Kalpak,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Kara-Kalpak' - may be archaic term, variant spelling, or highly specific local reference"
47B,Kurdish,ethnic_tribal,group,0.7,,,,,
47B,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,,,
47B,Latvian,geographic,country,0.9,,,,,
47B,Lebanese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Lebanese' - may be archaic term, variant spelling, or highly specific local reference"
47B,Lithuanian,geographic,country,0.9,,,,,
47B,Mongolian,geographic,country,0.9,,,,,
47B,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
47B,Ostyak,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Ostyak' - may be archaic term, variant spelling, or highly specific local reference"
47B,Polish,linguistic,language,0.9,,,,,
47B,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
47B,Russian,geographic,country,0.9,,,,,
47B,Scottish,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Scottish' - may be archaic term, variant spelling, or highly specific local reference"
47B,Serbian,geographic,country,0.9,,,,,
47B,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
47B,Sorbian,linguistic,slavic_minority,0.9,claude_linguistic_knowledge,Lusatia/Germany-Poland,Likely demonym/nationality,"(51.5, 14.3)",Language/linguistic group from Lusatia/Germany-Poland
47B,Spanish,linguistic,language,0.9,,,,,
47B,Syrian,geographic,country,0.9,,,,,
47B,Tadzhik,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Tadzhik' - may be archaic term, variant spelling, or highly specific local reference"
47B,Tibetan,geographic,country,0.9,,,,,
47B,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
47B,Turkish,linguistic,language,0.9,,,,,
47B,Tuva,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tuva/Russia,No obvious patterns,"(51.7, 94.4)",Ethnic/tribal group from Tuva/Russia
47B,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
47B,Uzbek,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Uzbekistan & Central Asia,No obvious patterns,"(41.4, 64.6)",Ethnic/tribal group from Uzbekistan & Central Asia
47B,Walloon,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Walloon' - may be archaic term, variant spelling, or highly specific local reference"
47B,West Indies,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'West Indies' - may be archaic term, variant spelling, or highly specific local reference"
47D,Argentine,geographic,country,0.95,demonym_lookup,Argentina,,,
47D,Bolivian,geographic,country,0.9,,,,,
47D,Bulgarian,geographic,country,0.9,,,,,
47D,Byelorussian,geographic,country,0.9,,,,,
47D,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
47D,German,linguistic,language,0.9,,,,,
47D,Greek,linguistic,language,0.9,,,,,
47D,Indian,geographic,country,0.9,,,,,
